carrier,service_name,service_tier,zone,weight_min_lbs,weight_max_lbs,rate_type,rate_usd,effective_date,source_file
UPS,UPS Next Day Air,MORNING_OVERNIGHT,7,23.0,23.0,flat_per_package,344.5,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,8,23.0,23.0,flat_per_package,350.44,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,2,24.0,24.0,flat_per_package,102.8,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,3,24.0,24.0,flat_per_package,146.45,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,4,24.0,24.0,flat_per_package,275.13,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,5,24.0,24.0,flat_per_package,307.16,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,6,24.0,24.0,flat_per_package,314.38,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,7,24.0,24.0,flat_per_package,351.0,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,8,24.0,24.0,flat_per_package,357.49,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,2,25.0,25.0,flat_per_package,103.33,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,3,25.0,25.0,flat_per_package,147.03,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,4,25.0,25.0,flat_per_package,284.55,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,5,25.0,25.0,flat_per_package,308.36,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,6,25.0,25.0,flat_per_package,320.51,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,7,25.0,25.0,flat_per_package,352.45,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,8,25.0,25.0,flat_per_package,358.41,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,2,26.0,26.0,flat_per_package,109.64,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,3,26.0,26.0,flat_per_package,158.7,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,4,26.0,26.0,flat_per_package,301.02,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,5,26.0,26.0,flat_per_package,329.64,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,6,26.0,26.0,flat_per_package,345.92,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,7,26.0,26.0,flat_per_package,361.2,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,8,26.0,26.0,flat_per_package,376.25,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,2,27.0,27.0,flat_per_package,110.07,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,3,27.0,27.0,flat_per_package,159.89,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,4,27.0,27.0,flat_per_package,307.9,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,5,27.0,27.0,flat_per_package,331.15,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,6,27.0,27.0,flat_per_package,353.41,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,7,27.0,27.0,flat_per_package,370.01,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,8,27.0,27.0,flat_per_package,393.09,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,2,28.0,28.0,flat_per_package,112.37,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,3,28.0,28.0,flat_per_package,160.44,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,4,28.0,28.0,flat_per_package,316.16,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,5,28.0,28.0,flat_per_package,340.88,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,6,28.0,28.0,flat_per_package,354.83,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,7,28.0,28.0,flat_per_package,378.25,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,8,28.0,28.0,flat_per_package,402.86,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,2,29.0,29.0,flat_per_package,112.95,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,3,29.0,29.0,flat_per_package,161.24,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,4,29.0,29.0,flat_per_package,323.37,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,5,29.0,29.0,flat_per_package,341.87,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,6,29.0,29.0,flat_per_package,355.58,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,7,29.0,29.0,flat_per_package,387.85,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,8,29.0,29.0,flat_per_package,404.96,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,2,30.0,30.0,flat_per_package,113.43,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,3,30.0,30.0,flat_per_package,161.56,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,4,30.0,30.0,flat_per_package,324.1,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,5,30.0,30.0,flat_per_package,344.87,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,6,30.0,30.0,flat_per_package,356.77,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,7,30.0,30.0,flat_per_package,389.56,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,8,30.0,30.0,flat_per_package,405.04,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,2,31.0,31.0,flat_per_package,118.01,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,3,31.0,31.0,flat_per_package,166.1,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,4,31.0,31.0,flat_per_package,337.85,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,5,31.0,31.0,flat_per_package,360.25,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,6,31.0,31.0,flat_per_package,386.34,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,7,31.0,31.0,flat_per_package,404.15,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,8,31.0,31.0,flat_per_package,420.75,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,2,32.0,32.0,flat_per_package,121.13,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,3,32.0,32.0,flat_per_package,170.07,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,4,32.0,32.0,flat_per_package,345.02,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,5,32.0,32.0,flat_per_package,362.41,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,6,32.0,32.0,flat_per_package,390.16,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,7,32.0,32.0,flat_per_package,406.14,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,8,32.0,32.0,flat_per_package,425.39,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,2,33.0,33.0,flat_per_package,124.05,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,3,33.0,33.0,flat_per_package,179.66,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,4,33.0,33.0,flat_per_package,351.32,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,5,33.0,33.0,flat_per_package,384.2,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,6,33.0,33.0,flat_per_package,397.62,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,7,33.0,33.0,flat_per_package,428.62,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,8,33.0,33.0,flat_per_package,443.93,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,2,34.0,34.0,flat_per_package,126.72,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,3,34.0,34.0,flat_per_package,180.61,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,4,34.0,34.0,flat_per_package,358.11,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,5,34.0,34.0,flat_per_package,388.46,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,6,34.0,34.0,flat_per_package,398.31,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,7,34.0,34.0,flat_per_package,439.07,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,8,34.0,34.0,flat_per_package,446.61,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,2,35.0,35.0,flat_per_package,129.41,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,3,35.0,35.0,flat_per_package,181.16,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,4,35.0,35.0,flat_per_package,359.51,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,5,35.0,35.0,flat_per_package,388.88,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,6,35.0,35.0,flat_per_package,399.02,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,7,35.0,35.0,flat_per_package,443.17,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,8,35.0,35.0,flat_per_package,450.78,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,2,36.0,36.0,flat_per_package,134.79,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,3,36.0,36.0,flat_per_package,184.69,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,4,36.0,36.0,flat_per_package,374.75,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,5,36.0,36.0,flat_per_package,396.72,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,6,36.0,36.0,flat_per_package,412.99,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,7,36.0,36.0,flat_per_package,448.68,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,8,36.0,36.0,flat_per_package,460.34,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,2,37.0,37.0,flat_per_package,135.71,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,3,37.0,37.0,flat_per_package,197.07,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,4,37.0,37.0,flat_per_package,384.2,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,5,37.0,37.0,flat_per_package,421.35,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,6,37.0,37.0,flat_per_package,432.98,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,7,37.0,37.0,flat_per_package,464.48,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,8,37.0,37.0,flat_per_package,475.97,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,2,38.0,38.0,flat_per_package,136.17,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,3,38.0,38.0,flat_per_package,198.34,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,4,38.0,38.0,flat_per_package,389.5,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,5,38.0,38.0,flat_per_package,422.94,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,6,38.0,38.0,flat_per_package,440.04,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,7,38.0,38.0,flat_per_package,465.97,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,8,38.0,38.0,flat_per_package,477.55,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,2,39.0,39.0,flat_per_package,136.69,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,3,39.0,39.0,flat_per_package,198.86,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,4,39.0,39.0,flat_per_package,396.26,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,5,39.0,39.0,flat_per_package,423.21,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,6,39.0,39.0,flat_per_package,440.75,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,7,39.0,39.0,flat_per_package,477.72,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,8,39.0,39.0,flat_per_package,486.02,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,2,40.0,40.0,flat_per_package,137.06,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,3,40.0,40.0,flat_per_package,199.39,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,4,40.0,40.0,flat_per_package,396.92,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,5,40.0,40.0,flat_per_package,424.54,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,6,40.0,40.0,flat_per_package,442.01,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,7,40.0,40.0,flat_per_package,478.9,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,8,40.0,40.0,flat_per_package,487.09,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,2,41.0,41.0,flat_per_package,143.1,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,3,41.0,41.0,flat_per_package,208.87,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,4,41.0,41.0,flat_per_package,410.71,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,5,41.0,41.0,flat_per_package,436.75,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,6,41.0,41.0,flat_per_package,466.44,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,7,41.0,41.0,flat_per_package,485.68,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,8,41.0,41.0,flat_per_package,508.23,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,2,42.0,42.0,flat_per_package,145.19,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,3,42.0,42.0,flat_per_package,209.8,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,4,42.0,42.0,flat_per_package,415.96,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,5,42.0,42.0,flat_per_package,443.43,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,6,42.0,42.0,flat_per_package,468.88,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,7,42.0,42.0,flat_per_package,487.48,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,8,42.0,42.0,flat_per_package,517.78,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,2,43.0,43.0,flat_per_package,149.11,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,3,43.0,43.0,flat_per_package,213.18,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,4,43.0,43.0,flat_per_package,426.62,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,5,43.0,43.0,flat_per_package,455.3,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,6,43.0,43.0,flat_per_package,477.46,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,7,43.0,43.0,flat_per_package,509.6,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,8,43.0,43.0,flat_per_package,546.56,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,2,44.0,44.0,flat_per_package,152.46,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,3,44.0,44.0,flat_per_package,224.34,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,4,44.0,44.0,flat_per_package,433.72,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,5,44.0,44.0,flat_per_package,465.44,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,6,44.0,44.0,flat_per_package,485.78,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,7,44.0,44.0,flat_per_package,517.87,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,8,44.0,44.0,flat_per_package,549.63,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,2,45.0,45.0,flat_per_package,158.75,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,3,45.0,45.0,flat_per_package,233.07,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,4,45.0,45.0,flat_per_package,439.27,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,5,45.0,45.0,flat_per_package,472.43,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,6,45.0,45.0,flat_per_package,486.63,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,7,45.0,45.0,flat_per_package,527.98,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,8,45.0,45.0,flat_per_package,550.51,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,2,46.0,46.0,flat_per_package,162.51,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,3,46.0,46.0,flat_per_package,233.96,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,4,46.0,46.0,flat_per_package,446.42,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,5,46.0,46.0,flat_per_package,482.88,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,6,46.0,46.0,flat_per_package,502.21,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,7,46.0,46.0,flat_per_package,533.98,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,8,46.0,46.0,flat_per_package,572.1,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,2,47.0,47.0,flat_per_package,164.84,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,3,47.0,47.0,flat_per_package,237.38,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,4,47.0,47.0,flat_per_package,447.21,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,5,47.0,47.0,flat_per_package,484.77,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,6,47.0,47.0,flat_per_package,505.59,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,7,47.0,47.0,flat_per_package,535.56,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,8,47.0,47.0,flat_per_package,575.12,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,2,48.0,48.0,flat_per_package,166.69,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,3,48.0,48.0,flat_per_package,237.85,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,4,48.0,48.0,flat_per_package,448.26,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,5,48.0,48.0,flat_per_package,490.23,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,6,48.0,48.0,flat_per_package,506.1,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,7,48.0,48.0,flat_per_package,545.3,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,8,48.0,48.0,flat_per_package,575.87,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,2,49.0,49.0,flat_per_package,166.78,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,3,49.0,49.0,flat_per_package,238.15,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,4,49.0,49.0,flat_per_package,448.37,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,5,49.0,49.0,flat_per_package,490.36,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,6,49.0,49.0,flat_per_package,506.37,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,7,49.0,49.0,flat_per_package,545.6,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,8,49.0,49.0,flat_per_package,576.18,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS Next Day Air,MORNING_OVERNIGHT,2,50.0,50.0,flat_per_package,166.85,2026-01-05,UPS_daily-rates-us-en.xlsx
